FIPS,name,state,population,lat,lon,area_sqmi
13079,Crawford County,Georgia,12206,32.709448,-83.979168,324.914
13081,Crisp County,Georgia,19237,31.920268,-83.75653,272.682
13083,Dade County,Georgia,16154,34.852424,-85.506201,174.076
13085,Dawson County,Georgia,35365,34.442608,-84.173261,210.828
13087,Decatur County,Georgia,29432,30.880643,-84.58389,597.239
13089,DeKalb County,Georgia,774394,33.770661,-84.226343,267.665
13091,Dodge County,Georgia,19663,32.164369,-83.167866,495.969
13093,Dooly County,Georgia,11156,32.151995,-83.807167,392.631
13095,Dougherty County,Georgia,82616,31.532588,-84.20904,328.645
13097,Douglas County,Georgia,154293,33.701242,-84.767314,200.136
13099,Early County,Georgia,10455,31.324191,-84.906723,512.6
13101,Echols County,Georgia,3685,30.714008,-82.897376,420.407
13103,Effingham County,Georgia,74397,32.361679,-81.343376,478.887
13105,Elbert County,Georgia,20072,34.116406,-82.841911,351.105
13107,Emanuel County,Georgia,23147,32.5912,-82.300195,680.574
13109,Evans County,Georgia,11028,32.153083,-81.890153,182.893
13111,Fannin County,Georgia,26111,34.866543,-84.317331,387.106
13113,Fayette County,Georgia,125156,33.412717,-84.493941,194.695
13115,Floyd County,Georgia,101378,34.26369,-85.213685,509.832
13117,Forsyth County,Georgia,282805,34.225143,-84.127408,224.617
13119,Franklin County,Georgia,25948,34.375052,-83.22799,261.342
13121,Fulton County,Georgia,1098791,33.790034,-84.468182,526.859
13123,Gilmer County,Georgia,33894,34.690522,-84.454812,426.181
13125,Glascock County,Georgia,3141,33.227491,-82.606913,143.746
13127,Glynn County,Georgia,87599,31.21271,-81.49645,419.622
13129,Gordon County,Georgia,61701,34.509667,-84.873862,356.457
13131,Grady County,Georgia,26590,30.8759,-84.244965,454.464
13133,Greene County,Georgia,21367,33.576704,-83.166625,387.517
13135,Gwinnett County,Georgia,1018099,33.958756,-84.025735,431.135
13137,Habersham County,Georgia,50416,34.634392,-83.525875,276.867
13139,Hall County,Georgia,226568,34.317569,-83.8185,392.508
13141,Hancock County,Georgia,8682,33.26922,-83.000465,471.067
13143,Haralson County,Georgia,33066,33.795165,-85.220063,282.165
13145,Harris County,Georgia,37280,32.731549,-84.912432,463.825
13147,Hart County,Georgia,28639,34.348732,-82.96329,232.423
13149,Heard County,Georgia,12149,33.291347,-85.137886,295.973
13151,Henry County,Georgia,264922,33.452947,-84.154021,318.715
13153,Houston County,Georgia,178214,32.458147,-83.662309,376.156
13155,Irwin County,Georgia,9020,31.604306,-83.277037,354.363
13157,Jackson County,Georgia,99265,34.130905,-83.562557,339.7
13159,Jasper County,Georgia,17632,33.316981,-83.689151,368.406
13161,Jeff Davis County,Georgia,15219,31.811615,-82.636825,330.919
13163,Jefferson County,Georgia,15011,33.058176,-82.420004,526.555
13165,Jenkins County,Georgia,8843,32.794563,-81.971524,347.378
13167,Johnson County,Georgia,9310,32.694584,-82.66397,303.019
13169,Jones County,Georgia,29171,33.021664,-83.562196,393.942
13171,Lamar County,Georgia,20941,33.07444,-84.146689,183.501
13173,Lanier County,Georgia,10623,31.038197,-83.063164,196.537
13175,Laurens County,Georgia,51041,32.39322,-82.926317,807.336
13177,Lee County,Georgia,34179,31.818419,-84.146681,355.912
13179,Liberty County,Georgia,70313,31.807458,-81.457871,516.463
13181,Lincoln County,Georgia,8112,33.792151,-82.448299,210.381
13183,Long County,Georgia,21557,31.749563,-81.74287,400.399
13185,Lowndes County,Georgia,122867,30.833145,-83.268995,497.25
13187,Lumpkin County,Georgia,36178,34.56814,-83.998925,281.433
13189,McDuffie County,Georgia,21640,33.48061,-82.479572,257.379
13191,McIntosh County,Georgia,11989,31.485629,-81.372141,431.347
13193,Macon County,Georgia,11756,32.362686,-84.051231,400.662
13195,Madison County,Georgia,32919,34.12748,-83.208653,282.324
13197,Marion County,Georgia,7676,32.359312,-84.528735,365.721
13199,Meriwether County,Georgia,21516,33.029267,-84.667058,500.907
13201,Miller County,Georgia,5812,31.162931,-84.730398,282.423
13205,Mitchell County,Georgia,20467,31.228997,-84.192038,512.158
13207,Monroe County,Georgia,32023,33.018784,-83.921837,396.092
13209,Montgomery County,Georgia,8635,32.172108,-82.533349,241.145
13211,Morgan County,Georgia,22095,33.598649,-83.499416,347.411
13213,Murray County,Georgia,41607,34.797097,-84.73799,344.494
13215,Muscogee County,Georgia,202171,32.510191,-84.874946,216.5
13217,Newton County,Georgia,125583,33.552751,-83.85136,273.814
13219,Oconee County,Georgia,44893,33.834125,-83.437728,184.361
13221,Oglethorpe County,Georgia,16415,33.866815,-83.074106,439.062
13223,Paulding County,Georgia,190996,33.92103,-84.867169,312.385
13225,Peach County,Georgia,29877,32.57156,-83.83155,150.284
13227,Pickens County,Georgia,37167,34.456756,-84.490366,232.055
13229,Pierce County,Georgia,20764,31.353998,-82.21037,340.464
13231,Pike County,Georgia,20932,33.081149,-84.389462,216.086
13233,Polk County,Georgia,45514,33.996015,-85.188338,310.34
13235,Pulaski County,Georgia,10172,32.238803,-83.481845,249.261
13237,Putnam County,Georgia,23722,33.32106,-83.37179,344.682
13239,Quitman County,Georgia,2254,31.862938,-85.004798,151.242
13241,Rabun County,Georgia,17764,34.883934,-83.40487,370.137
13243,Randolph County,Georgia,6156,31.762651,-84.752311,428.236
13245,Richmond County,Georgia,206559,33.361486,-82.074998,324.36
13247,Rockdale County,Georgia,98416,33.652081,-84.02637,129.819
13249,Schley County,Georgia,4593,32.263444,-84.322708,166.909
13251,Screven County,Georgia,14408,32.744751,-81.617585,645.821
13253,Seminole County,Georgia,9162,30.93396,-84.867685,237.551
13255,Spalding County,Georgia,70775,33.262348,-84.284905,195.972
13257,Stephens County,Georgia,27854,34.553582,-83.290588,178.862
13259,Stewart County,Georgia,4631,32.073225,-84.834912,458.766
13261,Sumter County,Georgia,28801,32.042266,-84.204294,482.877
13263,Talbot County,Georgia,5709,32.704603,-84.530029,391.377
13265,Taliaferro County,Georgia,1662,33.559319,-82.875272,194.607
13267,Tattnall County,Georgia,24376,32.043768,-82.059208,480.84
13269,Taylor County,Georgia,7818,32.554667,-84.251426,376.686
13271,Telfair County,Georgia,11195,31.913641,-82.931063,437.307
13273,Terrell County,Georgia,8656,31.777191,-84.439446,335.791
13275,Thomas County,Georgia,46368,30.864619,-83.919815,544.637
13277,Tift County,Georgia,42254,31.457003,-83.525931,260.89
13279,Toombs County,Georgia,27545,32.117753,-82.330597,364.015
13281,Towns County,Georgia,13285,34.902529,-83.732264,166.596
13283,Treutlen County,Georgia,6466,32.409586,-82.570882,199.431
13285,Troup County,Georgia,72844,33.034482,-85.02836,414.024
13287,Turner County,Georgia,8983,31.7248,-83.620319,285.441
13289,Twiggs County,Georgia,7597,32.665847,-83.425879,359.26
13291,Union County,Georgia,27859,34.833333,-83.989257,323.592
13293,Upson County,Georgia,28500,32.881837,-84.292283,323.467
13295,Walker County,Georgia,70250,34.735802,-85.305456,446.286
13297,Walton County,Georgia,112696,33.783887,-83.731829,326.82
13299,Ware County,Georgia,36906,31.050881,-82.421507,899.361
13301,Warren County,Georgia,5269,33.408381,-82.675685,284.368
13303,Washington County,Georgia,19453,32.971843,-82.798112,678.526
13305,Wayne County,Georgia,32481,31.547845,-81.912376,641.813
13307,Webster County,Georgia,2369,32.046691,-84.553828,209.657
13309,Wheeler County,Georgia,7570,32.105258,-82.733849,295.493
13311,White County,Georgia,29802,34.644182,-83.743,240.773
13313,Whitfield County,Georgia,106212,34.801726,-84.968541,290.445
13315,Wilcox County,Georgia,8797,31.96272,-83.438259,377.811
13317,Wilkes County,Georgia,9540,33.779031,-82.747921,469.504
13319,Wilkinson County,Georgia,8650,32.804266,-83.175512,449.223
13321,Worth County,Georgia,20059,31.551773,-83.84996,570.7
15001,Hawaii County,Hawaii,210043,19.597764,-155.502443,4028.431
15003,Honolulu County,Hawaii,988703,21.461365,-158.201974,600.791
15005,Kalawao County,Hawaii,82,21.218764,-156.97401,11.991
15007,Kauai County,Hawaii,73400,22.012038,-159.705965,619.84
15009,Maui County,Hawaii,160592,20.855931,-156.60155,1161.54
16001,Ada County,Idaho,546141,43.451476,-116.244376,1052.252
16003,Adams County,Idaho,5013,44.876955,-116.461614,1362.804
16005,Bannock County,Idaho,91591,42.692921,-112.228982,1112.49
16007,Bear Lake County,Idaho,6727,42.285892,-111.327517,975.731
16009,Benewah County,Idaho,10508,47.218451,-116.633541,776.932
16011,Bingham County,Idaho,51153,43.216357,-112.399206,2093.732
16013,Blaine County,Idaho,25517,43.394192,-113.955371,2637.738
16015,Boise County,Idaho,8545,43.987275,-115.71511,1899.368
16017,Bonner County,Idaho,54420,48.324634,-116.62745,1733.229
16019,Bonneville County,Idaho,135771,43.395171,-111.621878,1865.96
16021,Boundary County,Idaho,13997,48.773131,-116.524668,1268.679
16023,Butte County,Idaho,2783,43.685101,-113.177631,2236.487
16025,Camas County,Idaho,1316,43.502551,-114.772135,1074.234
16027,Canyon County,Idaho,275123,43.625795,-116.709058,587.049
16029,Caribou County,Idaho,7252,42.786072,-111.544273,1764.194
16031,Cassia County,Idaho,26397,42.282313,-113.626328,2565.61
16033,Clark County,Idaho,783,44.290218,-112.354613,1763.145
16035,Clearwater County,Idaho,9118,46.67257,-115.6535,2457.314
16037,Custer County,Idaho,4636,44.273351,-114.252267,4922.177
16039,Elmore County,Idaho,29465,43.394698,-115.471205,3075.079
16041,Franklin County,Idaho,15889,42.173609,-111.822965,663.019
16043,Fremont County,Idaho,14208,44.218091,-111.484429,1863.96
16045,Gem County,Idaho,21773,44.061473,-116.398784,559.774
16047,Gooding County,Idaho,16446,42.973185,-114.82142,729.323
16049,Idaho County,Idaho,17874,45.849644,-115.467337,8477.499
16051,Jefferson County,Idaho,35297,43.796965,-112.318588,1093.681
16053,Jerome County,Idaho,26362,42.691395,-114.262086,597.545
16055,Kootenai County,Idaho,191864,47.67596,-116.695861,1237.793
16057,Latah County,Idaho,41842,46.81892,-116.730974,1075.867
16059,Lemhi County,Idaho,8474,44.928506,-113.887042,4563.704
16061,Lewis County,Idaho,3704,46.236328,-116.42376,478.822
16063,Lincoln County,Idaho,5603,42.990782,-114.153089,1201.364
16065,Madison County,Idaho,55172,43.788614,-111.656993,469.267
16067,Minidoka County,Idaho,22911,42.857211,-113.63984,757.227
16069,Nez Perce County,Idaho,42905,46.333791,-116.760909,848.32
16071,Oneida County,Idaho,5085,42.183895,-112.520449,1198.951
16073,Owyhee County,Idaho,12661,42.572851,-116.18969,7668.204
16075,Payette County,Idaho,27824,44.00243,-116.750238,406.88
16077,Power County,Idaho,8246,42.694126,-112.844407,1403.826
16079,Shoshone County,Idaho,14130,47.347694,-115.885092,2637.425
16081,Teton County,Idaho,13254,43.760994,-111.211765,449.091
16083,Twin Falls County,Idaho,97539,42.352309,-114.665639,1921.716
16085,Valley County,Idaho,12831,44.85596,-115.618061,3665.12
16087,Washington County,Idaho,11583,44.448223,-116.797792,1452.855
17001,Adams County,Illinois,64267,39.986052,-91.194961,855.15
17003,Alexander County,Illinois,4570,37.183658,-89.349516,235.394
17005,Bond County,Illinois,16959,38.885924,-89.436592,380.336
17007,Boone County,Illinois,53568,42.318983,-88.824295,280.749
17009,Brown County,Illinois,6401,39.962069,-90.750309,305.727
17011,Bureau County,Illinois,32510,41.401304,-89.528377,869.071
17013,Calhoun County,Illinois,4300,39.164262,-90.666295,253.829
17015,Carroll County,Illinois,15419,42.0709,-89.92419,445.406
17017,Cass County,Illinois,12463,39.969202,-90.245704,375.754
17019,Champaign County,Illinois,209972,40.138985,-88.196975,996.104
17021,Christian County,Illinois,33443,39.545524,-89.279593,709.483
17023,Clark County,Illinois,15114,39.332334,-87.791683,501.39
17025,Clay County,Illinois,12793,38.746819,-88.482325,468.351
17027,Clinton County,Illinois,37128,38.606295,-89.426228,473.941
17029,Coles County,Illinois,46607,39.51368,-88.220782,508.272
17031,Cook County,Illinois,5194625,41.894294,-87.645455,944.93
17033,Crawford County,Illinois,18648,39.002787,-87.760619,443.643
17035,Cumberland County,Illinois,10208,39.273121,-88.240619,345.946
17037,DeKalb County,Illinois,101835,41.894615,-88.768922,631.337
17039,De Witt County,Illinois,15118,40.181499,-88.901853,397.561
17041,Douglas County,Illinois,19880,39.766078,-88.222867,416.65
17043,DuPage County,Illinois,934298,41.852058,-88.086039,327.892
17045,Edgar County,Illinois,16323,39.679037,-87.74711,623.324
17047,Edwards County,Illinois,5898,38.417095,-88.047941,222.4
17049,Effingham County,Illinois,34519,39.047945,-88.592849,478.767
17051,Fayette County,Illinois,20790,39.001125,-89.017923,716.451
17053,Ford County,Illinois,13216,40.596539,-88.224588,485.597
17055,Franklin County,Illinois,36916,37.991852,-88.926321,408.935
17057,Fulton County,Illinois,32901,40.46524,-90.202269,865.694
17059,Gallatin County,Illinois,4616,37.768677,-88.227964,322.942
17061,Greene County,Illinois,11313,39.355439,-90.387682,543.144
17063,Grundy County,Illinois,54052,41.29241,-88.401054,418.133
17065,Hamilton County,Illinois,7859,38.085227,-88.539009,434.653
17067,Hancock County,Illinois,16803,40.401318,-91.168801,793.748
17069,Hardin County,Illinois,3588,37.517852,-88.266148,177.39
17071,Henderson County,Illinois,5984,40.814471,-90.941246,378.793
17073,Henry County,Illinois,48095,41.350021,-90.130838,823.186
17075,Iroquois County,Illinois,26150,40.748867,-87.833601,1117.408
17077,Jackson County,Illinois,52501,37.786096,-89.381212,583.574
17079,Jasper County,Illinois,9032,39.004886,-88.150725,494.614
17081,Jefferson County,Illinois,36147,38.30078,-88.92421,571.237
17083,Jersey County,Illinois,21160,39.080195,-90.361385,369.556
17085,Jo Daviess County,Illinois,21594,42.362391,-90.21147,600.924
17087,Johnson County,Illinois,13363,37.460709,-88.882131,343.737
17089,Kane County,Illinois,525757,41.939594,-88.42804,519.361
17091,Kankakee County,Illinois,105525,41.13951,-87.861117,676.49
17093,Kendall County,Illinois,145470,41.58814,-88.430626,320.243
17095,Knox County,Illinois,47767,40.930945,-90.213792,716.355
17097,Lake County,Illinois,719339,42.185968,-87.805939,443.68
17099,LaSalle County,Illinois,107773,41.343341,-88.885931,1135.117
17101,Lawrence County,Illinois,13790,38.718954,-87.730221,372.179
17103,Lee County,Illinois,32914,41.747447,-89.299362,724.769
17105,Livingston County,Illinois,35057,40.894376,-88.552852,1043.628
17107,Logan County,Illinois,27182,40.129277,-89.365309,618.052
17109,McDonough County,Illinois,25916,40.455808,-90.678954,589.305
17111,McHenry County,Illinois,317751,42.324298,-88.452245,603.403
17113,McLean County,Illinois,171419,40.494559,-88.844539,1183.248
17115,Macon County,Illinois,99300,39.860237,-88.961529,580.548
17117,Macoupin County,Illinois,43748,39.265914,-89.92633,862.995
17119,Madison County,Illinois,263110,38.82712,-89.900227,715.522
17121,Marion County,Illinois,36382,38.648236,-88.920362,572.538
17123,Marshall County,Illinois,11473,41.031119,-89.342371,386.822
17125,Mason County,Illinois,12411,40.236993,-89.913575,539.352
17127,Massac County,Illinois,13502,37.216119,-88.705658,237.152
17129,Menard County,Illinois,11863,40.022569,-89.794133,314.391
17131,Mercer County,Illinois,15229,41.205605,-90.74177,561.24
17133,Monroe County,Illinois,34840,38.277983,-90.179078,385.301
17135,Montgomery County,Illinois,28076,39.228068,-89.478141,703.766
17137,Morgan County,Illinois,32515,39.717657,-90.204993,568.959
17139,Moultrie County,Illinois,14371,39.636896,-88.625726,335.958
17141,Ogle County,Illinois,51399,42.041884,-89.320176,758.654
17143,Peoria County,Illinois,178553,40.785972,-89.766993,618.695
17145,Perry County,Illinois,20160,38.084381,-89.368525,441.928
17147,Piatt County,Illinois,16791,40.009033,-88.592355,439.188
17149,Pike County,Illinois,14231,39.625106,-90.889034,831.352
17151,Pope County,Illinois,3672,37.417169,-88.542374,368.867
17153,Pulaski County,Illinois,4820,37.215615,-89.127755,199.269
17155,Putnam County,Illinois,5619,41.198961,-89.298347,160.097
17157,Randolph County,Illinois,29921,38.056515,-89.82121,575.367
17159,Richland County,Illinois,15219,38.712187,-88.085452,360.047
17161,Rock Island County,Illinois,141869,41.468421,-90.572125,427.497
17163,St. Clair County,Illinois,250708,38.470198,-89.928546,657.748
